date,AAA,BBB,CCC
2024-03-01,0.0,0.0,0.0
2024-03-04,-0.003401473458523152,0.0019438006967467114,0.008898811846127286
2024-03-05,0.017916612365118212,0.01023323775951801,-0.002615214260984433
2024-03-06,0.007581275578891322,-0.01231600316919712,0.014599385266887088
2024-03-07,-0.0012647532482940038,-0.006437591499870443,-0.006090601004322016
2024-03-08,-0.00031361327620382795,-0.0036278492256994754,0.02319909947314569
2024-03-11,-0.006881811478805955,0.000626077431569616,0.0005804989558564344
2024-03-12,0.0005827212273974425,0.0008534586195270144,-0.004515628581899467
2024-03-13,-0.0055340750046412035,-0.008321605020712886,-0.01458174613251595
2024-03-14,0.002463068331092222,0.01014376350695878,-0.005130841410126319
2024-03-15,-0.005286150390437894,-0.002864828293226318,-0.004306397412389029
2024-03-18,-0.014062697490249465,0.013951080320369291,0.004689998875574641
2024-03-19,-0.006816950271980371,0.0032717176153984617,-0.004084572726157476
2024-03-20,-0.0018163743337468174,0.00393963831579125,0.00982964491974525
2024-03-21,0.015495241292412754,0.017339094489490448,-0.002188587074309467
2024-03-22,-0.00469748591133512,0.0012959750192200747,0.0015834321228831438
2024-03-25,-0.007042218924448562,-0.005904752882347708,0.008432737204208562
2024-03-26,0.01671801013740759,-0.0019650084837917747,-0.006179652109953415
2024-03-27,-0.0025337120662418666,-0.009651313599700284,-0.0024287176978931013
2024-03-28,0.004524441414677449,-0.0005134296158935125,0.012645775970616002
2024-03-29,0.001808880322204276,0.0051111952733422505,-0.0011875753240950804
2024-04-01,0.013456657065603617,-0.011923456022065793,-0.002735913403002277
2024-04-02,-0.011436886756801878,0.008562735070116956,0.008803222896230256
2024-04-03,-0.004857675930132643,0.01688113318303497,-0.0026726259563925048
2024-04-04,-0.013533771199483735,-0.0025120450483618884,0.003900205099410803
2024-04-05,-0.0020439201492706838,0.02295520599867218,0.008853866507799513
2024-04-08,0.01761279438722818,0.014158854430909473,-0.016557846783687657
2024-04-09,-0.0034775860666514946,-0.026984856868728535,-0.006163967359069544
2024-04-10,0.011451042557837132,-0.008132110959394145,-0.006066884379661741
2024-04-11,0.003561341675263563,0.00817316501190346,-0.003263133841320487
2024-04-12,-0.002258121754401543,0.008389817025026503,0.0028405868486416352
