date,AAA,BBB,CCC
2024-03-01,0.9879976780450955,1.0125622929282114,0.9785795611331481
2024-03-04,0.9846370301661427,1.0145305122187047,0.9872877565241378
2024-03-05,1.0022783901559706,1.0249124441645243,0.9847057875035805
2024-03-06,1.0098769388385107,1.0122896192540445,0.9990818866698787
2024-03-07,1.0085996936997375,1.0057729122057275,0.9929968775275272
2024-03-08,1.0082833834454181,1.0021241197249524,1.0160335108658114
2024-03-11,1.001344567283334,1.0027515270199439,1.0166233172579842
2024-03-12,1.0019280720186292,1.0036073339539229,1.0120326239495485
2024-03-13,0.9963833269188226,0.9952557101248677,0.9972754211492922
2024-03-14,0.9988374871369846,1.0053513486773247,0.9921585591211582
2024-03-15,0.9935574819643714,1.0024711896890006,0.9878859300694792
2024-03-18,0.9795853836563325,1.016456745775208,0.9925191139707011
2024-03-19,0.9729075988087885,1.0197823052156514,0.9884650974675865
2024-03-20,0.971140434417205,1.023799878659045,0.9981813583912542
2024-03-21,0.9861884897773181,1.041551641493443,0.9959967515724625
2024-03-22,0.9815558832406683,1.0429014664020462,0.9975738448231896
2024-03-25,0.9746435518243071,1.036743390962304,1.0059861228983755
2024-03-26,0.9909376526040647,1.034706181403548,0.9997694786314227
2024-03-27,0.9884269019167684,1.024719907563274,0.9973413208048573
2024-03-28,0.9928989815271819,1.0241937860147354,1.0099534757139939
2024-03-29,0.9946950169568031,1.0294286404528004,1.008754079887752
2024-04-01,1.0080802866848555,1.0171542933305064,1.0059942160802537
2024-04-02,0.9965509866042764,1.0258639160697276,1.0148502073967267
2024-04-03,0.9917100648634989,1.0431816614645706,1.012137892390588
2024-04-04,0.9782884877494111,1.0405611421373466,1.0160854377597965
2024-04-05,0.9762889441975006,1.064447437509323,1.0250817225862408
2024-04-08,0.9934841206341752,1.079518793826372,1.0081085764828992
2024-04-09,0.9900291940988183,1.0503881336878649,1.0018946281230605
2024-04-10,1.001366060533945,1.0418462608342842,0.9958162492536337
2024-04-11,1.004932267217519,1.0503614422411174,0.9925667675509573
2024-04-12,1.002663007803215,1.0591737825516634,0.9953862396572613
