date,AAA,BBB,CCC
2024-03-14,0.9529644919745344,1.5195241292412778,1.7039094489490383
2024-03-15,-0.24885870743094268,-0.4997485911335096,0.09959750192201784
2024-03-18,0.12834321228831272,-0.7342218924448597,-0.620475288234763
2024-03-19,0.8132737204208481,1.6418010137407606,-0.22650084837917228
2024-03-20,-0.6479652109953393,-0.28337120662418985,-0.9951313599700441
2024-03-21,-0.2728717697893081,0.42244414146775444,-0.08134296158935517
2024-03-22,1.234577597061606,0.15088803222043407,0.4811195273342238
2024-03-25,-0.14875753240949288,1.3156657065603552,-1.2223456022065715
2024-03-26,-0.30359134030022955,-1.1736886756801914,0.826273507011688
2024-03-27,0.8503222896230244,-0.5157675930132671,1.6581133183034882
2024-03-28,-0.2972625956392543,-1.3833771199483726,-0.28120450483617765
2024-03-29,0.3600205099410753,-0.2343920149270695,2.265520599867209
2024-04-01,0.8553866507799404,1.7312794387228285,1.3858854430909429
2024-04-02,-1.685784678368757,-0.37775860666514965,-2.7284856868728458
2024-04-03,-0.6463967359069595,1.1151042557837136,-0.8432110959394277
2024-04-04,-0.6366884379661786,0.32613416752636304,0.787316501190338
2024-04-05,-0.3563133841320542,-0.2558121754401458,0.8089817025026428
2024-04-08,0.25405868486417277,-0.2852867711139038,0.31450349225488833
